Data de referência,Indexador,Exposição
2017-11-09,Caixa,0E-28
2017-11-09,DI,0.1068146238019844840193699122
2017-11-09,IPCA,0.8931853761980175107300536311
2017-11-10,Caixa,0E-28
2017-11-10,DI,0.1069222508708097022797584110
2017-11-10,IPCA,0.8930777491291922942715202993
2017-11-13,Caixa,0E-28
2017-11-13,DI,0.1071050893040040262326983669
2017-11-13,IPCA,0.8928949106959979735963744146
2017-11-14,Caixa,0E-27
2017-11-14,DI,0.1072628070357933815105504335
2017-11-14,IPCA,0.8927371929642086186380260605
2017-11-16,Caixa,0.002153638417320261954053240024
2017-11-16,DI,0.1071304818547914879248278220
2017-11-16,IPCA,0.8907158797278902477326348583
2017-11-17,Caixa,0.002152244498095825643963753533
2017-11-17,DI,0.1072140892124609154068496732
2017-11-17,IPCA,0.8906336662894452552677699980
2017-11-20,Caixa,0.002151770762992994132196614382
2017-11-20,DI,0.1071904900918112917750640819
2017-11-20,IPCA,0.8906577391451977099719088088
2017-11-21,Caixa,0.002150678677279362676790550060
2017-11-21,DI,0.1071564785887580252802299435
2017-11-21,IPCA,0.8906928427339646069091827774
2017-11-22,Caixa,0.002151431695828636567537913299
2017-11-22,DI,0.1072511537161779674145250751
2017-11-22,IPCA,0.8905974145879953915826041071
2017-11-23,Caixa,0.002156289685771954063008892435
2017-11-23,DI,0.1075446352482824172884029609
2017-11-23,IPCA,0.8902990750659476287192932923
2017-11-24,Caixa,0.002157722487995412074851886874
2017-11-24,DI,0.1075852820668426803097422069
2017-11-24,IPCA,0.8902569954451639090151095504
2017-11-27,Caixa,0.002156797235874207466708108358
2017-11-27,DI,0.1075982548902892802611888963
2017-11-27,IPCA,0.8902449478738385128135872291
2017-11-28,Caixa,0.002155196442889103193392428772
2017-11-28,DI,0.1075640185122875018025710205
2017-11-28,IPCA,0.8902807850448253940607021278
2017-11-29,Caixa,0.002157693753796136725389069021
2017-11-29,DI,0.1076847987381031851745345033
2017-11-29,IPCA,0.8901575075081026794731276084
2017-11-30,Caixa,0.002159777959620107080421108019
2017-11-30,DI,0.1077851691438251087169163652
2017-11-30,IPCA,0.8900550528965567875089228860
2017-12-01,Caixa,0.002161287417747387292892037742
2017-12-01,DI,0.1079189194461128159877288316
2017-12-01,IPCA,0.8899197931361418014257403216
2017-12-04,Caixa,0E-28
2017-12-04,DI,0.1256105721653670247427446730
2017-12-04,IPCA,0.8743894278346299797346415800
2017-12-05,Caixa,0E-28
2017-12-05,DI,0.1257545251016502164892974254
2017-12-05,IPCA,0.8742454748983467944349441171
2017-12-06,Caixa,0E-28
2017-12-06,DI,0.1256653565607320487156628588
2017-12-06,IPCA,0.8743346434392649610288872046
2017-12-07,Caixa,0E-28
2017-12-07,DI,0.1260463915491227603970644278
2017-12-07,IPCA,0.8739536084508742426995638498
2017-12-08,Caixa,0E-28
2017-12-08,DI,0.1260657413476602286963755530
2017-12-08,IPCA,0.8739342586523367738408090223
2017-12-11,Caixa,0.01776783907221564005619572016
2017-12-11,DI,0.1082854102000194717052940967
2017-12-11,IPCA,0.8739467507277618921927831666
2017-12-12,Caixa,0.01777980966377255323684010120
2017-12-12,DI,0.1083794226369119427490432074
2017-12-12,IPCA,0.8738407676993125059498864941
2017-12-13,Caixa,0.01770651089638582830714443606
2017-12-13,DI,0.1082975883569104966325962619
2017-12-13,IPCA,0.8739959007467006893558021727
2017-12-14,Caixa,0.01773397938543618176789460018
2017-12-14,DI,0.1083024000014034211940876330
2017-12-14,IPCA,0.8739636206131574067017734563
2017-12-15,Caixa,0.02444756475589682200656211758
2017-12-15,DI,0.1082336955032931885377015115
2017-12-15,IPCA,0.8673187397408070013747594111
2017-12-18,Caixa,0.02440026739351364619928621801
2017-12-18,DI,0.1082506130043259960068300178
2017-12-18,IPCA,0.8673491196021573754937831500
2017-12-19,Caixa,0.02438782632167628763849428419
2017-12-19,DI,0.1081135479991229764738240440
2017-12-19,IPCA,0.8674986256791977551081795498
2017-12-20,Caixa,0.02437182797010068794080118038
2017-12-20,DI,0.1081131720992475936111375367
2017-12-20,IPCA,0.8675149999306487396239428758
2017-12-21,Caixa,0.02435276076852181683747689671
2017-12-21,DI,0.1081495262455812885424597812
2017-12-21,IPCA,0.8674977129858939181264159819
2017-12-22,Caixa,0.02433893380093332708121989568
2017-12-22,DI,0.1082315610721739637146814147
2017-12-22,IPCA,0.8674295051268897344004396666
2017-12-26,Caixa,0.02935093706581974444289596910
2017-12-26,DI,0.1030699460928447651059146329
2017-12-26,IPCA,0.8675791168413325179315921803
2017-12-27,Caixa,0.02931512976325025409405868352
2017-12-27,DI,0.1029533680155432042734182962
2017-12-27,IPCA,0.8677315022212035727393145736
2017-12-28,Caixa,0.04217340582443089520772493757
2017-12-28,DI,0.08990587145696850044745601934
2017-12-28,IPCA,0.8679207227185976402612721236
2017-12-29,Caixa,0.04216607996306758381326103436
2017-12-29,DI,0.08989025408063462371415819273
2017-12-29,IPCA,0.8679436659562948289039191160
2018-01-02,Caixa,0.04205304380188771771963763247
2018-01-02,DI,0.08956541836227593228505813666
2018-01-02,IPCA,0.8683815378358333943711900679
2018-01-03,Caixa,0E-28
2018-01-03,DI,0.1003625485792690144250700236
2018-01-03,IPCA,0.8996374514207299859478353449
2018-01-04,Caixa,0E-28
2018-01-04,DI,0.1001092198565683608142207432
2018-01-04,IPCA,0.8998907801434306420514532917
2018-01-05,Caixa,0E-28
2018-01-05,DI,0.1003031486058009977520039372
2018-01-05,IPCA,0.8996968513941980053277427875
2018-01-08,Caixa,0E-28
2018-01-08,DI,0.1002663808171830155892146576
2018-01-08,IPCA,0.8997336191828159878971088895
2018-01-09,Caixa,0E-28
2018-01-09,DI,0.1001099414926361046093596808
2018-01-09,IPCA,0.8998900585073629003615777415
2018-01-10,Caixa,0E-28
2018-01-10,DI,0.09987694198328710394015482587
2018-01-10,IPCA,0.9001230580167119036403473147
2018-01-11,Caixa,0E-28
2018-01-11,DI,0.09987498740915787369022785767
2018-01-11,IPCA,0.9001250125908411340639926340
2018-01-12,Caixa,0E-28
2018-01-12,DI,0.09989014813367256177432923164
2018-01-12,IPCA,0.9001098518663264465376110706
2018-01-15,Caixa,0.003087525575727592604799510202
2018-01-15,DI,0.09937510945860557678904354795
2018-01-15,IPCA,0.8975373649656658402439014166
2018-01-16,Caixa,0.003086956486180856166278775754
2018-01-16,DI,0.09944308172313392224630836865
2018-01-16,IPCA,0.8974699617906842314076998851
2018-01-17,Caixa,0.003086822336215861871712227086
2018-01-17,DI,0.09949688194824374215808648426
2018-01-17,IPCA,0.8974162957155394058335185893
2018-01-18,Caixa,0.003085868493701299983076332843
2018-01-18,DI,0.09942237058411990035928002980
2018-01-18,IPCA,0.8974917609221778098269177961
2018-01-19,Caixa,0.003085955907726192914341269826
2018-01-19,DI,0.09945992259683275656588585226
2018-01-19,IPCA,0.8974541214954400606610078997
2018-01-22,Caixa,0.003143983128380646843224333279
2018-01-22,DI,0.09942648954765946796430484355
2018-01-22,IPCA,0.8974295273239588957784909714
2018-01-23,Caixa,0.003147255749715796013630355422
2018-01-23,DI,0.09968310325388310965867629908
2018-01-23,IPCA,0.8971696409964001038838169687
2018-01-24,Caixa,0.003140769830502488370132631219
2018-01-24,DI,0.09947733765287000568783456114
2018-01-24,IPCA,0.8973818925166265175392803433
2018-01-25,Caixa,0.003140163896864521056562458023
2018-01-25,DI,0.09945814596791623664765677640
2018-01-25,IPCA,0.8974016901352182540837160956
2018-01-26,Caixa,0.003133827107802275105957494442
2018-01-26,DI,0.09938593697176035490244581610
2018-01-26,IPCA,0.8974802359204363837737245556
2018-01-29,Caixa,0.003131110851672825946857813576
2018-01-29,DI,0.09938376203644502116950142909
2018-01-29,IPCA,0.8974851271118811675205765782
2018-01-30,Caixa,0.003129003712907543180582019292
2018-01-30,DI,0.09928851777745428773976808419
2018-01-30,IPCA,0.8975824785096371843797039548
2018-01-31,Caixa,0.003627488884310873106105566237
2018-01-31,DI,0.09927938123992704247866666930
2018-01-31,IPCA,0.8970931298757611002812842072
2018-02-01,Caixa,0.003623961277577688805283381303
2018-02-01,DI,0.09925017470264623968925975647
2018-02-01,IPCA,0.8971258640197750883285493246
2018-02-02,Caixa,0E-27
2018-02-02,DI,0.1310546407885990767135390769
2018-02-02,IPCA,0.8689453592113959136914868281
2018-02-05,Caixa,0E-27
2018-02-05,DI,0.1311411202956949849282459752
2018-02-05,IPCA,0.8688588797043000051249613383
2018-02-06,Caixa,0E-27
2018-02-06,DI,0.1310313624819397476529098391
2018-02-06,IPCA,0.8689686375180552460550828002
2018-02-07,Caixa,0E-27
2018-02-07,DI,0.1311698367541082970248589574
2018-02-07,IPCA,0.8688301632458866931768886335
2018-02-08,Caixa,0E-27
2018-02-08,DI,0.1311637963093390679797236283
2018-02-08,IPCA,0.8688362036906559207954523178
2018-02-09,Caixa,0E-27
2018-02-09,DI,0.1314201767789990716405157467
2018-02-09,IPCA,0.8685798232209959136444260127
2018-02-14,Caixa,0E-27
2018-02-14,DI,0.1313220006276519764730820218
2018-02-14,IPCA,0.8686779993723430136338457906
2018-02-15,Caixa,0.006948851036900553256584226976
2018-02-15,DI,0.1299068444852767994665715654
2018-02-15,IPCA,0.8631443044778176463262866115
2018-02-16,Caixa,0.006938169534986126123047302414
2018-02-16,DI,0.1296925931065609387334426399
2018-02-16,IPCA,0.8633692373584479418802179770
2018-02-19,Caixa,0.006941542455062529508014998662
2018-02-19,DI,0.1298279022968907156122626200
2018-02-19,IPCA,0.8632305552480417591890064800
2018-02-20,Caixa,0.006989724578164382486263370746
2018-02-20,DI,0.1297668517121218727987081352
2018-02-20,IPCA,0.8632434237097087531096385394
2018-02-21,Caixa,0.006986546406837220897077352934
2018-02-21,DI,0.1297515636662323267850978385
2018-02-21,IPCA,0.8632618899269254629820775198
2018-02-22,Caixa,0.006986211403983704642592443924
2018-02-22,DI,0.1298057773096519923686201689
2018-02-22,IPCA,0.8632080112863593138922772862
2018-02-23,Caixa,0.006984974513879289975989626149
2018-02-23,DI,0.1298821486222592485459570124
2018-02-23,IPCA,0.8631328768638564732648494967
2018-02-26,Caixa,0.006965808468339973835092292080
2018-02-26,DI,0.1295419759667693934673905454
2018-02-26,IPCA,0.8634922155648856581714529188
2018-02-27,Caixa,0.006960353866850422785421253796
2018-02-27,DI,0.1294314785137564550171861271
2018-02-27,IPCA,0.8636081676193881515666489843
2018-02-28,Caixa,0.006960695903651972297565282912
2018-02-28,DI,0.1294484350728007415790952096
2018-02-28,IPCA,0.8635908690235423152483354979
2018-03-01,Caixa,0.006953549671126137970712010990
2018-03-01,DI,0.1293493470942703036134996638
2018-03-01,IPCA,0.8636971032345985926441574748
2018-03-02,Caixa,0E-28
2018-03-02,DI,0.2037237415544813396685533061
2018-03-02,IPCA,0.7962762584455176603846379236
2018-03-05,Caixa,0E-28
2018-03-05,DI,0.2034748771242046842588616972
2018-03-05,IPCA,0.7965251228757943171089192080
2018-03-06,Caixa,0E-28
2018-03-06,DI,0.2035739671636055823478304994
2018-03-06,IPCA,0.7964260328363934194397164244
2018-03-07,Caixa,0E-28
2018-03-07,DI,0.2036932279657730406920149007
2018-03-07,IPCA,0.7963067720342259610090455289
2018-03-08,Caixa,0E-28
2018-03-08,DI,0.2035167564267603013164237657
2018-03-08,IPCA,0.7964832435732387012252820755
2018-03-09,Caixa,0E-28
2018-03-09,DI,0.2034158916594816380530176800
2018-03-09,IPCA,0.7965841083405173653698704625
2018-03-12,Caixa,0E-28
2018-03-12,DI,0.2035180562166254945056967691
2018-03-12,IPCA,0.7964819437833735085885521249
2018-03-13,Caixa,0E-28
2018-03-13,DI,0.2035498132236245352831444575
2018-03-13,IPCA,0.7964501867763744684530529901
2018-03-14,Caixa,0E-28
2018-03-14,DI,0.2033846759974984003239541872
2018-03-14,IPCA,0.7966153240025006040919390700
2018-03-15,Caixa,0.001059641730078895619529485786
2018-03-15,DI,0.2034285173967933158148833194
2018-03-15,IPCA,0.7955118408731267934429307931
2018-03-16,Caixa,0.001156808909726420865639994815
2018-03-16,DI,0.2033906081794284859045572794
2018-03-16,IPCA,0.7954525829108440980872448666
2018-03-19,Caixa,0.001156187917993496064503351455
2018-03-19,DI,0.2033661973602623968181562625
2018-03-19,IPCA,0.7954776147217431125089894273
2018-03-20,Caixa,0.001206433175446356755276258580
2018-03-20,DI,0.2035626871124152308050096811
2018-03-20,IPCA,0.7952308797121374170469928521
2018-03-21,Caixa,0.001205351489541033820334541105
2018-03-21,DI,0.2034554374305252496294397806
2018-03-21,IPCA,0.7953392110799327220499718681
2018-03-22,Caixa,0.001200790313164947092042972942
2018-03-22,DI,0.2027549846464358151945212628
2018-03-22,IPCA,0.7960442250403982469764751544
2018-03-23,Caixa,0.001199895923365433594450718130
2018-03-23,DI,0.2026730419839428280034886598
2018-03-23,IPCA,0.7961270620926907484030348712
2018-03-26,Caixa,0.003041405928931509191386918020
2018-03-26,DI,0.2004667271135437265673161203
2018-03-26,IPCA,0.7964918669575237761673713141
2018-03-27,Caixa,0.003040291270035176611740146953
2018-03-27,DI,0.2004294047940857141011373365
2018-03-27,IPCA,0.7965303039358781215753206424
2018-03-28,Caixa,0.003040579878805772026196668495
2018-03-28,DI,0.2005691206532205780722490639
2018-03-28,IPCA,0.7963902994679726620959908862
2018-03-29,Caixa,0.003036073379062179445527709911
2018-03-29,DI,0.2003923469190016050280980834
2018-03-29,IPCA,0.7965715797019352291848557446
2018-04-02,Caixa,0.003038878467024065751914511937
2018-04-02,DI,0.2005900199304926810378000147
2018-04-02,IPCA,0.7963711016024822659574666648
2018-04-03,Caixa,0E-27
2018-04-03,DI,0.2014814741057447499567241278
2018-04-03,IPCA,0.7985185258942512497678978932
2018-04-04,Caixa,0E-27
2018-04-04,DI,0.2018242404239032167308172871
2018-04-04,IPCA,0.7981757595760927781410298527
2018-04-05,Caixa,0E-28
2018-04-05,DI,0.2015693382016590572215598784
2018-04-05,IPCA,0.7984306617983369450363006616
2018-04-06,Caixa,0E-28
2018-04-06,DI,0.2015454401126707860745082176
2018-04-06,IPCA,0.7984545598873252154719891377
2018-04-09,Caixa,0E-28
2018-04-09,DI,0.2016580114839601546089165231
2018-04-09,IPCA,0.7983419885160358458073590194
2018-04-10,Caixa,0E-28
2018-04-10,DI,0.2016571950256356805386403605
2018-04-10,IPCA,0.7983428049743603207389826673
2018-04-11,Caixa,0E-28
2018-04-11,DI,0.2014162700345585243024475147
2018-04-11,IPCA,0.7985837299654374829579192767
2018-04-12,Caixa,0E-28
2018-04-12,DI,0.2014770044324122655983247865
2018-04-12,IPCA,0.7985229955675837417165584215
2018-04-13,Caixa,0E-28
2018-04-13,DI,0.2017232132590263061949732486
2018-04-13,IPCA,0.7982767867409696972367945003
2018-04-16,Caixa,0.004476312706855171752276536537
2018-04-16,DI,0.2015529167500037570691259513
2018-04-16,IPCA,0.7939707705431370785372189687
2018-04-17,Caixa,0.004474128036973967104469159803
2018-04-17,DI,0.2015723896128926822225740000
2018-04-17,IPCA,0.7939534823501293599801917962
2018-04-18,Caixa,0.004466832690695359858389208867
2018-04-18,DI,0.2014088047544791487025422657
2018-04-18,IPCA,0.7941243625548215072533782383
2018-04-19,Caixa,0.004469425817486472843318002941
2018-04-19,DI,0.2016028546265203989419867538
2018-04-19,IPCA,0.7939277195559891417160688411
2018-04-20,Caixa,0.004467399019059282363514991786
2018-04-20,DI,0.2015428091234369330194017526
2018-04-20,IPCA,0.7939897918574997999262571111
2018-04-23,Caixa,0.004465819060857707324879165184
2018-04-23,DI,0.2015248863978307878876402081
2018-04-23,IPCA,0.7940092945413075215058961738
2018-04-24,Caixa,0.004465313666946216572091288642
2018-04-24,DI,0.2015541322599317504756286751
2018-04-24,IPCA,0.7939805540731180501214810346
2018-04-25,Caixa,0.004468334926684762215005115209
2018-04-25,DI,0.2018090648763676455590586805
2018-04-25,IPCA,0.7937226001969436067003284534
2018-04-26,Caixa,0.004460911033371911256239365415
2018-04-26,DI,0.2015180624182348267197132274
2018-04-26,IPCA,0.7940210265483892831201717761
2018-04-27,Caixa,0.004456045788954907042591802749
2018-04-27,DI,0.2013584979173853268413539807
2018-04-27,IPCA,0.7941854562936557915517271036
2018-04-30,Caixa,0.004456273340696857163273033362
2018-04-30,DI,0.2014106255239424160238153542
2018-04-30,IPCA,0.7941331011353567520456200152
2018-05-02,Caixa,0.004459358616899350569803990684
2018-05-02,DI,0.2015534266315881690347546778
2018-05-02,IPCA,0.7939872147515085028762415824
2018-05-03,Caixa,0E-27
2018-05-03,DI,0.1837949406380016380732027830
2018-05-03,IPCA,0.8162050593620003626272791879
2018-05-04,Caixa,0E-28
2018-05-04,DI,0.1837694184454564193111158750
2018-05-04,IPCA,0.8162305815545455805517654417
2018-05-07,Caixa,0E-27
2018-05-07,DI,0.1838335536774711610254805608
2018-05-07,IPCA,0.8161664463225308394205023901
2018-05-08,Caixa,0E-27
2018-05-08,DI,0.1841945511364806665361241893
2018-05-08,IPCA,0.8158054488635213369779287087
2018-05-09,Caixa,0E-27
2018-05-09,DI,0.1844871157973152844756302940
2018-05-09,IPCA,0.8155128842026867216393118944
2018-05-10,Caixa,0E-27
2018-05-10,DI,0.1843233585904860255333827899
2018-05-10,IPCA,0.8156766414095159772457569707
2018-05-11,Caixa,0E-27
2018-05-11,DI,0.1844678452976812338741474398
2018-05-11,IPCA,0.8155321547023207706976640351
2018-05-14,Caixa,0E-27
2018-05-14,DI,0.1846168518915417111942855668
2018-05-14,IPCA,0.8153831481084602946390811563
2018-05-15,Caixa,0.003549966897070862906052296557
2018-05-15,DI,0.1846768918841283080164943348
2018-05-15,IPCA,0.8117731412188028345812939441
2018-05-16,Caixa,0.003550689639721842300059174656
2018-05-16,DI,0.1847898584742038203103079435
2018-05-16,IPCA,0.8116594518860763433017767472
2018-05-17,Caixa,0.003559847974038018509264382639
2018-05-17,DI,0.1852856529879107882713537921
2018-05-17,IPCA,0.8111544990380532043053977793
2018-05-18,Caixa,0.003573491776232479308617828130
2018-05-18,DI,0.1860187702745601098650664721
2018-05-18,IPCA,0.8104077379492094296202056967
2018-05-21,Caixa,0.003571635889990496561299230534
2018-05-21,DI,0.1859478662114089241501547247
2018-05-21,IPCA,0.8104804978986025970339792278
2018-05-22,Caixa,0.003566736871281629529594507806
2018-05-22,DI,0.1857562888998910666441698062
2018-05-22,IPCA,0.8106769742288293188040371914
2018-05-23,Caixa,0.003570614496748244636980710509
2018-05-23,DI,0.1860161627277192738480616371
2018-05-23,IPCA,0.8104132227755344986833690964
2018-05-24,Caixa,0.003575374737800670459884818949
2018-05-24,DI,0.1863085410929136213762135280
2018-05-24,IPCA,0.8101160841692877280215442901
2018-05-25,Caixa,0.003578316259697983544491088138
2018-05-25,DI,0.1864809795022202708020906954
2018-05-25,IPCA,0.8099407042380837671728322535
2018-05-28,Caixa,0.003577520339716380259492145822
2018-05-28,DI,0.1864330683456541660127122184
2018-05-28,IPCA,0.8099894113146314747975658806
2018-05-29,Caixa,0.003584400394333287286503321655
2018-05-29,DI,0.1867983006551804476500658304
2018-05-29,IPCA,0.8096172989504882900199911268
2018-05-30,Caixa,0.003579841472965988653580233443
2018-05-30,DI,0.1866683463586080636464943248
2018-05-30,IPCA,0.8097518121684279700809872507
2018-06-01,Caixa,0.003575253946143699769789719900
2018-06-01,DI,0.1865403718248771860530499522
2018-06-01,IPCA,0.8098843742289811339665634189
2018-06-04,Caixa,0E-28
2018-06-04,DI,0.1856798449893583211567195180
2018-06-04,IPCA,0.8143201550106416788432804818
2018-06-05,Caixa,0E-27
2018-06-05,DI,0.1862626482237826932216041232
2018-06-05,IPCA,0.8137373517762173067783958768
2018-06-06,Caixa,0E-27
2018-06-06,DI,0.1865197254908828088892120304
2018-06-06,IPCA,0.8134802745091171911107879696
2018-06-07,Caixa,0E-27
2018-06-07,DI,0.1880195751546755721497987652
2018-06-07,IPCA,0.8119804248453244278502012344
2018-06-08,Caixa,0E-27
2018-06-08,DI,0.1874716743234979592634418491
2018-06-08,IPCA,0.8125283256765020407365581505
2018-06-11,Caixa,0E-27
2018-06-11,DI,0.1872910641341104947161044421
2018-06-11,IPCA,0.8127089358658895052838955574
2018-06-12,Caixa,0E-27
2018-06-12,DI,0.1874181069357416349948861378
2018-06-12,IPCA,0.8125818930642583650051138622
2018-06-13,Caixa,0E-27
2018-06-13,DI,0.1878450364366294519875748862
2018-06-13,IPCA,0.8121549635633705480124251139
2018-06-14,Caixa,0E-27
2018-06-14,DI,0.1886775254454856176260409320
2018-06-14,IPCA,0.8113224745545143823739590679
2018-06-15,Caixa,0.002307813894040927593146344714
2018-06-15,DI,0.1876866298859418451030845251
2018-06-15,IPCA,0.8100055562200172273037691309
2018-06-18,Caixa,0.002306385339349370743791521664
2018-06-18,DI,0.1876415923521844220142145797
2018-06-18,IPCA,0.8100520223084662072419938981
2018-06-19,Caixa,0.002299464051666069777723802784
2018-06-19,DI,0.1870938157178623017997756869
2018-06-19,IPCA,0.8106067202304716284225005099
2018-06-20,Caixa,0.002296344739734968650585469155
2018-06-20,DI,0.1868646489852775543017433946
2018-06-20,IPCA,0.8108390062749874770476711357
2018-06-21,Caixa,0.002300314163860284914005548054
2018-06-21,DI,0.1872149888632557467644265311
2018-06-21,IPCA,0.8104846969728839683215679209
2018-06-22,Caixa,0.002297381509903063811794958837
2018-06-22,DI,0.1869899237066281926858743566
2018-06-22,IPCA,0.8107126947834687435023306846
2018-06-25,Caixa,0.002292557436486732231061083687
2018-06-25,DI,0.1866854813777198170167680819
2018-06-25,IPCA,0.8110219611857934507521708341
2018-06-26,Caixa,0.002292306271764804346295546370
2018-06-26,DI,0.1866968065074906360035287545
2018-06-26,IPCA,0.8110108872207445596501756989
2018-06-27,Caixa,0.002294776911348765056064419652
2018-06-27,DI,0.1869518702754353435226863626
2018-06-27,IPCA,0.8107533528132158914212492184
2018-06-28,Caixa,0.002288276347996257855179770181
2018-06-28,DI,0.1864690380451564897910741422
2018-06-28,IPCA,0.8112426856068472523537460871
2018-06-29,Caixa,0.002285220939294194053115442007
2018-06-29,DI,0.1862474839639111156291666025
2018-06-29,IPCA,0.8114672950967946903177179561
2018-07-02,Caixa,0.002281619919776567148447303222
2018-07-02,DI,0.1861142759864530014475749590
2018-07-02,IPCA,0.8116041040937704314039777384
2018-07-03,Caixa,0E-28
2018-07-03,DI,0.1854343989526040836444536152
2018-07-03,IPCA,0.8145656010473969157836306402
2018-07-04,Caixa,0E-28
2018-07-04,DI,0.1852861308370264411686708234
2018-07-04,IPCA,0.8147138691629745570409659125
2018-07-05,Caixa,0E-28
2018-07-05,DI,0.1854397213695928578958292160
2018-07-05,IPCA,0.8145602786304081411682108349
2018-07-06,Caixa,0E-28
2018-07-06,DI,0.1852437956681633625411852456
2018-07-06,IPCA,0.8147562043318376349492695390
2018-07-09,Caixa,0E-28
2018-07-09,DI,0.1851808350786869261741516032
2018-07-09,IPCA,0.8148191649213140708395598415
2018-07-10,Caixa,0E-28
2018-07-10,DI,0.1846979292364231792959197475
2018-07-10,IPCA,0.8153020707635778149399534466
2018-07-11,Caixa,0E-28
2018-07-11,DI,0.1849756950418734686975671186
2018-07-11,IPCA,0.8150243049581275270655203623
2018-07-12,Caixa,0E-28
2018-07-12,DI,0.1852366478594104010257372032
2018-07-12,IPCA,0.8147633521405905956306672060
2018-07-13,Caixa,0E-28
2018-07-13,DI,0.1849974182536424068062925791
2018-07-13,IPCA,0.8150025817463585878269607374
2018-07-16,Caixa,0.008922747846269636040004540798
2018-07-16,DI,0.1847240733132868733805291659
2018-07-16,IPCA,0.8063531788404444848300941839
2018-07-17,Caixa,0.008908578631968669489733321658
2018-07-17,DI,0.1844501863745776717260001165
2018-07-17,IPCA,0.8066412349934546514560366312
2018-07-18,Caixa,0.008906932128271383444042125746
2018-07-18,DI,0.1844964860654280723483564529
2018-07-18,IPCA,0.8065965818063015366959036439
2018-07-19,Caixa,0.008893639560570873438593475317
2018-07-19,DI,0.1842690933733924082673745228
2018-07-19,IPCA,0.8068372670660377093011600378
2018-07-20,Caixa,0.008866979446162814622291330906
2018-07-20,DI,0.1837097081191188459227550490
2018-07-20,IPCA,0.8074233124347193274913784662
2018-07-23,Caixa,0.008874033011499456624959567910
2018-07-23,DI,0.1839413217985124971567221942
2018-07-23,IPCA,0.8071846451899890350407130436
2018-07-24,Caixa,0.008863685679632127291767416150
2018-07-24,DI,0.1837782586423279958490853172
2018-07-24,IPCA,0.8073580556780408645285518300
2018-07-25,Caixa,0.008849556183956077345837688317
2018-07-25,DI,0.1834931684269599564060063240
2018-07-25,IPCA,0.8076572753890849523431285271
2018-07-26,Caixa,0.008849909236906699310062148294
2018-07-26,DI,0.1835785659315062769922621618
2018-07-26,IPCA,0.8075715248315880098319884781
2018-07-27,Caixa,0.008837232330674063474842567048
2018-07-27,DI,0.1833717180007433496904879434
2018-07-27,IPCA,0.8077910496685835715564104781
2018-07-30,Caixa,0.008830308615074354906600446548
2018-07-30,DI,0.1832423251359387249234301397
2018-07-30,IPCA,0.8079273662489879041202094360
2018-07-31,Caixa,0.009196365149532482756389970976
2018-07-31,DI,0.1832457236876916329771797533
2018-07-31,IPCA,0.8075579111627768682184252435
2018-08-01,Caixa,0.009188821000144878535271706441
2018-08-01,DI,0.1831975362502742556305018136
2018-08-01,IPCA,0.8076136427495818489790459268
2018-08-02,Caixa,0E-28
2018-08-02,DI,0.2185737352451343564659059300
2018-08-02,IPCA,0.7814262647548656435340940691
2018-08-03,Caixa,0E-28
2018-08-03,DI,0.2181730798030220339312799518
2018-08-03,IPCA,0.7818269201969779660687200485
2018-08-06,Caixa,0E-28
2018-08-06,DI,0.2180253356152297071430963525
2018-08-06,IPCA,0.7819746643847702928569036480
2018-08-07,Caixa,0E-28
2018-08-07,DI,0.2182720007047406940243675809
2018-08-07,IPCA,0.7817279992952593059756324195
2018-08-08,Caixa,0E-28
2018-08-08,DI,0.2182165631413201112992773973
2018-08-08,IPCA,0.7817834368586798887007226025
2018-08-09,Caixa,0E-28
2018-08-09,DI,0.2186529573669778390282266753
2018-08-09,IPCA,0.7813470426330221609717733248
2018-08-10,Caixa,0E-27
2018-08-10,DI,0.2195916926072693045573958626
2018-08-10,IPCA,0.7804083073927306954426041367
2018-08-13,Caixa,0E-27
2018-08-13,DI,0.2196683358724788050374057919
2018-08-13,IPCA,0.7803316641275211949625942079
2018-08-14,Caixa,0E-28
2018-08-14,DI,0.2186430740990169309154483830
2018-08-14,IPCA,0.7813569259009830690845516171
2018-08-15,Caixa,0.003934780140259612928671575766
2018-08-15,DI,0.2172117146770319244367889556
2018-08-15,IPCA,0.7788535051827084626345394685
2018-08-16,Caixa,0.003930843040959948910892740953
2018-08-16,DI,0.2170472008334941480211940180
2018-08-16,IPCA,0.7790219561255459030679132406
2018-08-17,Caixa,0.003924376852119848514201610094
2018-08-17,DI,0.2168091303489384341485103588
2018-08-17,IPCA,0.7792664927989417173372880319
2018-08-20,Caixa,0.003930170228267410535976804611
2018-08-20,DI,0.2171375182177939501389779659
2018-08-20,IPCA,0.7789323115539386393250452293
2018-08-21,Caixa,0.003948112347975353035697562508
2018-08-21,DI,0.2182353959284230839727947513
2018-08-21,IPCA,0.7778164917236015629915076858
2018-08-22,Caixa,0.003936722232542376035418396363
2018-08-22,DI,0.2176832634406339708864764081
2018-08-22,IPCA,0.7783800143268236530781051954
2018-08-23,Caixa,0.003939389508202585192761654068
2018-08-23,DI,0.2178583549044814459327233256
2018-08-23,IPCA,0.7782022555873159688745150206
2018-08-24,Caixa,0.004641211135912368263976847841
2018-08-24,DI,0.2172034388369746229717072990
2018-08-24,IPCA,0.7781553500271130087643158527
2018-08-27,Caixa,0.004632053753337606116652211811
2018-08-27,DI,0.2168341617215484095496235121
2018-08-27,IPCA,0.7785337845251139843337242767
